fingerprint=9314558356566564598
lower_0,lower_1,upper_0,upper_1
564.59649933914898,286.79352473558174,880.82426535598688,603.02129075241976
161.07864318664164,616.64393009129458,477.30640920347957,932.87169610813248
0,182.47446575642053,316.22776601683796,498.70223177325852
207.9847950145481,681.97775158082345,524.21256103138603,998.20551759766136
0,683.7722339831621,316.22776601683796,1000
295.15543663088363,464.34569734955107,611.38320264772165,780.57346336638898
400.35089805856524,0,716.57866407540314,316.22776601683796
288.69601455379075,441.28474000140523,604.92378057062865,757.51250601824313
0,0,316.22776601683796,316.22776601683796
54.149501935455788,615.52609664507656,370.37726795229378,931.75386266191447
218.40762291697123,69.959103257388279,534.63538893380917,386.18686927422624
631.41636962370239,683.7722339831621,947.6441356405403,1000
0,670.94122576310656,316.22776601683796,987.16899177994446
301.12680817442629,474.28408562329389,617.35457419126431,790.51185164013179
683.7722339831621,578.51175515368038,1000,894.73952117051829
